Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY14,OUT019,2210.8101782216672
DRK37,OUT017,3075.6236299847546
FDO25,OUT017,3438.4281005777
FDL57,OUT046,4136.670347837197
NCK29,OUT018,1676.0988518544473
FDK46,OUT027,5556.824915534077
NCB43,OUT010,979.8184542411414
DRE01,OUT027,5216.789971243212
FDC46,OUT018,2638.5803057873027
FDQ23,OUT045,1627.733374119869
FDX38,OUT049,922.5827852822842
FDG60,OUT018,3460.42228088294
FDW55,OUT017,4096.0813908361415
FDP39,OUT013,865.8010206177232
FDB20,OUT018,1039.253241244964
FDV21,OUT017,2082.4331905217186
FDZ02,OUT013,1592.7596131158753
FDP19,OUT027,3518.4573891561477
FDA38,OUT035,3933.137712284585
FDH22,OUT045,1932.152258863795
DRM11,OUT045,4063.6275960462735
FDO12,OUT027,4543.600816939856
FDT14,OUT049,2000.9876071371887
FDW34,OUT010,1928.1910167920669
FDG04,OUT027,4426.80020143152
FDW59,OUT018,1119.6810294359198
FDR33,OUT018,1475.3943288543373
FDP32,OUT013,2125.69414240995
FDL13,OUT027,5182.54941532008
FDD22,OUT013,1836.3899404665585
FDV40,OUT027,2599.5757382776196
NCD55,OUT046,675.87460828405
FDQ20,OUT010,-1170.4516066836334
FDD28,OUT045,865.4161726362227
FDC39,OUT045,3165.112680416484
NCR17,OUT049,1981.7535845084067
DRO35,OUT018,1600.5552593358666
FDF40,OUT049,4041.4550002412698
FDR31,OUT018,2106.6497012785403
NCQ41,OUT017,3201.3927243935523
FDP38,OUT046,868.0020470743609
NCU54,OUT027,4723.936952472105
FDG22,OUT018,360.3779614132111
DRK59,OUT013,3737.744840789065
FDC37,OUT046,1721.1239682680048
NCO42,OUT013,2335.036002166783
NCT42,OUT017,2474.636332328166
FDX27,OUT035,1654.530288525088
FDV40,OUT018,919.9742624668272
FDT45,OUT027,2347.8805310499074
FDS47,OUT019,-502.4684575228873
FDR45,OUT035,3907.5465735040943
FDB03,OUT045,3686.908259357472
FDO49,OUT035,1071.3192207911347
FDU60,OUT027,4156.516831301796
FDB26,OUT018,664.9345496381388
FDB46,OUT017,3512.8198367384357
FDQ37,OUT019,1192.2600180488207
FDN03,OUT017,4106.787303219357
NCX30,OUT045,3833.5620050667712
FDK32,OUT019,622.8891424598901
DRM47,OUT013,3087.2289494226834
NCO02,OUT046,1081.1395428782098
FDP04,OUT013,1074.5865315661677
NCO43,OUT049,1708.229017240316
FDD59,OUT013,1415.884162970729
FDQ10,OUT017,2832.0208169747093
FDW45,OUT035,2503.0799519988036
NCK30,OUT049,4095.8967630489706
FDU31,OUT018,3211.1274470844482
NCQ17,OUT019,529.4531430473444
FDN01,OUT017,2900.1798467515036
FDZ19,OUT049,2899.2887149477883
DRG37,OUT017,2572.4317958680244
FDE32,OUT045,611.1679970574528
FDO34,OUT049,2764.069384269946
FDM04,OUT019,-1030.1932171081667
FDZ25,OUT049,2888.692322956166
FDU08,OUT049,1736.003005827516
NCW30,OUT045,3990.9934225775232
NCM18,OUT013,995.4860678851287
FDS22,OUT035,898.618994085909
NCH18,OUT017,3945.1239828783446
FDC23,OUT013,2900.5076047041666
FDY46,OUT013,2983.590256601219
NCU06,OUT046,3593.466106070615
FDX57,OUT045,1553.610591801575
FDX36,OUT027,5033.369351142638
FDL16,OUT045,660.2524624304567
FDT16,OUT010,2219.6756952463043
FDN16,OUT018,1390.5981267212487
FDC03,OUT046,3101.712061326294
DRF60,OUT013,3780.8635274935714
FDS27,OUT027,4605.376256278394
FDP33,OUT010,2088.359074817788
FDJ36,OUT018,1373.9602286398913
NCR42,OUT013,554.0157223116312
FDV14,OUT017,1460.0066121717327
NCP42,OUT035,3215.721712497041
FDB50,OUT027,2738.1592965039104
NCC30,OUT027,4234.214285582558
FDA23,OUT018,1361.7042071310934
FDW16,OUT017,1601.695964195149
FDQ52,OUT010,1947.0878569626043
FDB58,OUT049,2431.887446376876
NCP29,OUT049,1142.337997036885
NCM05,OUT045,4093.0352605052904
FDO25,OUT013,3382.3880818063426
NCM54,OUT046,2015.9653686153079
NCL54,OUT046,2719.9434138347597
FDL39,OUT010,952.0728967220841
FDF53,OUT018,2596.335162120013
NCQ42,OUT035,2161.8336452601598
FDF58,OUT013,1064.4012713500501
FDZ04,OUT035,1172.3715555535869
FDE26,OUT019,397.3223657670669
FDS60,OUT017,2966.4379415861704
FDV58,OUT017,3212.7830126699746
FDM04,OUT045,807.3753333310699
FDE08,OUT035,2517.262758701581
NCB43,OUT049,3017.4625047937097
FDU11,OUT010,11.767737547920547
FDF22,OUT019,1455.1066639013115
FDE24,OUT013,2283.3518257666246
DRJ49,OUT046,2083.989084328419
NCQ53,OUT035,3874.2086003769327
NCL41,OUT013,636.223179062797
FDR22,OUT013,1856.8407229656086
FDH04,OUT035,1661.3313373080023
DRH15,OUT045,648.4520184072619
FDY40,OUT049,930.1512741985432
NCI17,OUT035,1699.0839839797427
NCC18,OUT013,2761.002733672269
FDY28,OUT027,4796.453772731111
FDB45,OUT027,3167.719516508874
NCL30,OUT018,1721.825409058236
FDM10,OUT017,3459.970173888748
FDH22,OUT027,3470.4845772772296
NCZ53,OUT017,3120.620955728722
NCI18,OUT013,3527.941740202741
FDH14,OUT027,3793.3141696735474
FDR36,OUT027,2215.1945472322955
FDW01,OUT045,2374.9660607371
FDK02,OUT027,3387.205624944001
FDJ02,OUT018,2145.4197307707486
FDU55,OUT013,4180.174934175831
NCV18,OUT027,2779.0622587171556
FDH14,OUT018,2011.553746393628
FDZ37,OUT045,1447.3599423612627
FDX49,OUT049,3832.840380546246
NCD43,OUT046,1659.2190466945385
FDZ07,OUT013,1108.091049156601
FDK43,OUT035,2176.3260017232496
FDR32,OUT018,3414.281596598292
FDT39,OUT013,2507.0161521114414
NCV54,OUT017,2002.3688963210338
FDF38,OUT018,506.3877075439748
FDV60,OUT046,3163.257363942397
FDH44,OUT027,3848.7175015341236
FDS21,OUT046,1052.8183099456987
NCL41,OUT045,538.5942331971078
FDM46,OUT017,1590.3955528508477
FDU27,OUT045,779.6838429256243
NCJ54,OUT017,3752.7555892683513
DRG51,OUT018,2372.342830016183
NCA29,OUT019,785.0424879171981
FDR47,OUT045,3015.1720647170973
NCL19,OUT027,3708.4441955377306
DRG01,OUT049,1317.9831750979715
FDG10,OUT046,1003.5457057883607
NCV05,OUT049,2530.219970008076
NCH18,OUT019,1923.0096763165438
FDV14,OUT018,1081.3119288881637
DRJ23,OUT035,3171.715142914486
DRJ11,OUT046,2968.6898568549636
FDZ03,OUT017,3043.098610364331
FDI27,OUT010,-1150.4079979572855
FDJ14,OUT018,1124.5588272910345
FDU32,OUT017,2077.4167183905292
FDD47,OUT027,4219.590112776003
DRF36,OUT035,3149.4661437430377
FDM21,OUT046,4069.6180605637583
FDV10,OUT018,479.49171039556245
FDH60,OUT018,2850.687333950931
FDX47,OUT010,630.6474675794561
FDT19,OUT019,910.5181472819838
FDO11,OUT045,3952.26356302818
FDH24,OUT027,3976.075347406211
FDL02,OUT018,1514.774353784021
FDB02,OUT049,2971.318506074001
FDA43,OUT046,3132.44341912744
FDG52,OUT045,682.7840358785559
DRC12,OUT013,3019.7606850448915
FDY37,OUT018,2068.8530174963103
NCU18,OUT045,2155.2692245829317
FDU09,OUT035,1104.6579847619978
DRJ25,OUT027,2228.910303912304
DRE12,OUT018,1512.252209835507
DRL47,OUT017,2118.567648645989
DRK01,OUT046,1525.7633628689196
FDC22,OUT019,1134.2071558077955
FDG44,OUT013,932.6927748297148
FDW04,OUT035,2246.2769425702345
FDK09,OUT049,3685.406819743239
NCN43,OUT035,2093.564109252147
FDG04,OUT049,3058.434579981143
FDH32,OUT010,-361.8040013116138
DRI47,OUT017,2442.946821236008
DRE15,OUT013,1267.972638070511
FDY11,OUT035,1307.9145315353649
FDO60,OUT049,854.1411278360185
FDQ20,OUT018,457.97599631601406
FDO57,OUT027,3996.4775439826008
FDT14,OUT019,-13.291921554437181
FDA57,OUT049,777.6879729797881
DRN35,OUT017,719.9388436515228
FDJ03,OUT046,831.6269569741914
FDX28,OUT017,1694.3893663087351
DRE25,OUT045,1381.159007875819
FDR09,OUT046,4096.306997052556
FDB23,OUT035,3803.4193884777906
FDO08,OUT045,2613.2157774936727
FDQ23,OUT049,1741.4338009405878
FDW04,OUT013,2133.397526134416
DRK13,OUT010,1175.567071069248
NCL17,OUT027,3708.97569239537
FDY21,OUT035,3193.6899690900773
FDJ38,OUT027,4520.818210558475
FDA37,OUT019,195.68249555958823
FDV43,OUT013,808.4229932858925
FDL36,OUT046,1483.1040355305745
FDD53,OUT045,602.62697213343
FDZ19,OUT010,901.6245362301954
FDV21,OUT045,1910.05951641312
NCL54,OUT018,2442.176257815211
DRI47,OUT027,3768.0990482735942
DRG03,OUT049,2576.5325241662713
FDG21,OUT013,2629.7946004731475
FDW03,OUT018,1459.9379287934544
NCI55,OUT046,1919.875352449993
DRC36,OUT019,912.9953341055341
FDH22,OUT017,2134.138979555185
FDV20,OUT045,2052.111394874385
NCU41,OUT027,4504.5731270881
FDN46,OUT027,3142.6739928677616
FDK50,OUT045,2542.349388169754
NCA05,OUT027,3807.2990360700987
DRH01,OUT018,2446.747575501453
FDT08,OUT018,2141.216297757659
FDM08,OUT018,3345.1472820173503
FDZ07,OUT035,1208.5090972338598
FDS22,OUT017,910.4452579480565
FDV35,OUT027,3935.714476589603
FDI28,OUT010,-660.708164055003
FDW58,OUT027,3186.4946853980773
FDT52,OUT045,3823.922321406025
FDY34,OUT046,2657.6988675381813
FDR10,OUT046,2561.3461469371723
FDK57,OUT017,2023.1739925020797
FDR02,OUT027,3168.8176299191946
FDX49,OUT046,3759.6219465910426
FDQ20,OUT046,724.8738979425418
DRK23,OUT045,3912.4761753158973
NCW06,OUT046,3006.2540284969728
FDR31,OUT017,2516.481908594915
NCE43,OUT013,2670.8070748943574
DRO59,OUT027,2704.0496188558477
FDN09,OUT049,3956.8309347994627
FDR11,OUT046,2596.215234542357
FDO57,OUT013,2588.5631462124143
NCX18,OUT017,3199.5858803170786
FDB05,OUT018,3622.0059043730653
FDQ08,OUT018,802.8306330078949
NCG43,OUT035,1625.1719455995635
FDJ56,OUT013,1675.1398880990587
FDA13,OUT010,-1282.0947987245077
FDO56,OUT017,2050.217495371737
FDB37,OUT018,3567.4353553311967
FDZ02,OUT018,1282.6991528714188
FDQ24,OUT046,3948.2438846559107
FDM16,OUT013,1262.7342352409596
FDU35,OUT049,1705.3233412185618
FDT35,OUT035,2877.1202901909714
NCX30,OUT049,3979.958958979525
FDG04,OUT017,3064.318726812934
FDI12,OUT035,1578.470611104306
FDE35,OUT035,1205.3327285482046
NCP14,OUT027,3108.110208291803
NCY53,OUT045,1695.4982485418582
FDP49,OUT017,1067.3646417302975
FDQ04,OUT017,786.8455229801455
FDM39,OUT035,2938.449039066134
FDO58,OUT019,685.3389719622162
FDC56,OUT017,2035.3291647563037
NCQ54,OUT046,2639.2512808379065
FDV10,OUT027,2200.5736054131035
NCK17,OUT046,683.0666130118173
NCF55,OUT027,2046.6835104284714
FDV33,OUT013,4173.5320173606715
NCH29,OUT019,-343.3308155269805
FDA37,OUT027,3530.938798814551
FDH46,OUT018,1403.0459412746136
FDS25,OUT035,1972.6733306046312
FDH04,OUT027,2931.352661544911
FDX52,OUT046,3057.2624234665113
NCD42,OUT017,743.8518541614012
FDW47,OUT017,2071.193021225351
FDL25,OUT027,2986.5984278328924
NCJ06,OUT010,-13.616641794741668
FDY09,OUT013,2791.402642500708
FDS40,OUT046,610.0076261785894
FDH41,OUT017,3479.2839639282865
FDG38,OUT035,1593.8952004543858
FDU03,OUT027,4355.116519221511
FDV20,OUT046,2123.720876064356
DRB13,OUT045,2985.494104589307
NCQ30,OUT013,1930.250211131644
NCH06,OUT013,3863.753623115913
FDU50,OUT018,1527.5589852194494
NCO42,OUT019,394.54721648465943
FDW09,OUT018,1066.243571734583
FDH04,OUT013,1526.6471314187697
FDC21,OUT045,1742.214611955611
FDL21,OUT049,829.083269279442
FDM46,OUT010,-455.0127563968888
FDT22,OUT019,-936.3223849483716
FDB28,OUT035,3233.0256928549943
FDI12,OUT018,1191.2733393427925
FDA28,OUT045,1971.828570311834
FDF59,OUT013,2099.8578661163
FDM45,OUT027,3435.7909634005646
FDQ56,OUT017,1476.251751634646
FDR46,OUT049,2399.394457088255
FDT01,OUT013,3435.589153170313
FDD16,OUT027,2650.9578813092476
NCU30,OUT010,621.1550877778052
FDM40,OUT010,308.86780715108216
FDI56,OUT035,1673.453467478359
NCS30,OUT013,2028.614288980957
FDU08,OUT017,1740.3089862976408
FDX51,OUT027,4597.3087912003275
FDA43,OUT045,3079.5151259363756
FDX59,OUT010,-1326.593480953526
FDC37,OUT018,1440.210312403452
FDP58,OUT013,3468.7876876695245
NCY42,OUT035,2392.1561014288127
FDF21,OUT018,2805.8588424015834
FDU10,OUT027,2136.913328476866
DRL47,OUT018,1730.5289515856016
FDA58,OUT018,3470.4721191662675
FDJ22,OUT049,3147.327423971239
FDK50,OUT046,2590.588873264178
FDO38,OUT035,1442.763629212317
DRF60,OUT035,3910.8704705459895
NCZ42,OUT019,1818.112298412052
FDD35,OUT049,2035.7362381666144
FDL25,OUT045,1463.844752346478
FDJ16,OUT013,940.7300868711241
DRK59,OUT049,3809.8495090640163
FDI50,OUT046,3730.524193752297
NCB19,OUT045,1299.885466430323
DRI37,OUT035,1097.2682970450624
FDA14,OUT027,3759.1329749201204
FDC08,OUT018,3389.0695291764023
FDS45,OUT046,1724.5302276118782
FDI21,OUT049,1173.9369032317222
DRJ47,OUT035,2922.289763771834
DRE37,OUT027,4414.718881987951
FDT55,OUT018,2318.440580097274
NCG42,OUT027,3485.252833703843
FDA31,OUT049,2838.2681594169867
NCW42,OUT046,3480.75963443604
FDF50,OUT017,3214.2638521702074
FDK56,OUT049,3076.1843728234603
FDX10,OUT035,791.6129159566105
NCK07,OUT027,4033.4047102168634
FDZ49,OUT017,3670.2669580606816
FDR33,OUT013,1777.656407408001
FDO44,OUT018,1536.6969883196389
FDA20,OUT046,2992.2505277092514
NCL30,OUT045,1943.6065860541898
FDI05,OUT019,-698.8619782145291
FDQ12,OUT018,3345.230245437677
FDH47,OUT017,1717.8527812082666
FDH34,OUT018,2670.2034796340786
FDF29,OUT046,2129.464096144884
FDG40,OUT018,293.1589943799279
NCE18,OUT017,4013.053491241336
FDP21,OUT010,1129.8362547476345
FDY50,OUT013,1401.0212249359543
FDB36,OUT049,2209.572682743943
NCZ29,OUT049,2124.6084503459024
FDU20,OUT018,1715.7253936947282
FDO56,OUT013,1998.7182399411686
FDW31,OUT049,3310.6077984408075
DRH59,OUT013,1256.7275979244705
NCB30,OUT017,3207.8969829544058
FDK43,OUT027,3507.0865055056556
FDW43,OUT045,3640.533709140276
NCL19,OUT017,2350.6090721204773
FDJ27,OUT046,1648.523419554519
FDC45,OUT046,2715.9338113356766
FDY40,OUT035,1008.9561051737433
NCM41,OUT035,1630.4099109369463
NCK18,OUT019,702.0026508744247
FDP37,OUT049,2162.3742786027806
FDA27,OUT027,5486.56778480744
NCX30,OUT035,4025.3811405882325
FDR09,OUT017,4148.87878578743
FDG08,OUT027,4243.247312282445
NCU30,OUT013,2619.6329748473026
FDB16,OUT017,1482.9762954426478
FDM16,OUT017,1329.8211831249669
FDC48,OUT013,1370.4064106611613
NCF18,OUT046,2971.070340661426
FDU46,OUT018,1177.4236404118624
FDH41,OUT018,3088.147993430914
NCN42,OUT010,386.49895478935105
FDU49,OUT046,1508.2789621497323
FDB20,OUT027,2754.075341597773
FDG50,OUT019,-403.8292332265662
FDW20,OUT045,1928.4828226084292
NCO55,OUT049,1827.1426841195112
FDX48,OUT046,2515.326064125314
FDU48,OUT046,2127.467142742286
FDR48,OUT019,494.80015697283875
FDK27,OUT013,2012.9689377665113
FDT35,OUT013,2719.0925550917477
FDN12,OUT049,1861.4192951453515
NCE31,OUT019,-1382.4252983115198
FDL21,OUT017,847.4220631109745
FDV56,OUT017,1910.0643504887726
FDR16,OUT017,3510.4060655939484
NCP41,OUT049,1853.595722905804
FDJ27,OUT013,1702.593400602988
FDA07,OUT017,2150.409148023001
FDK55,OUT049,1549.7052466591767
FDM33,OUT049,3575.012537355052
FDY46,OUT046,2962.2315353029785
FDD36,OUT046,1903.1321688062471
FDB12,OUT027,3125.900236141243
FDF28,OUT019,140.9086442272867
NCE07,OUT019,369.04121818897374
FDW50,OUT027,4024.825590347751
NCW18,OUT017,3810.2947722691333
NCJ17,OUT019,-562.3945674126066
DRZ24,OUT010,-23.46488555223368
FDS07,OUT035,2023.8700709057298
NCW05,OUT010,-227.9245345545894
FDZ22,OUT018,1067.2745438889035
FDK02,OUT046,1925.531375448867
FDZ45,OUT027,4558.289297779944
FDL25,OUT046,1509.0208908511308
FDS08,OUT045,2754.968871149999
NCZ42,OUT027,5148.406989714768
FDX57,OUT035,1746.9978253873578
FDF21,OUT046,3086.798210740755
FDJ56,OUT018,1313.5262472861182
FDX10,OUT013,672.5159394652326
DRG48,OUT035,2446.032540620932
DRN37,OUT046,2628.573030462969
NCY41,OUT018,312.4276728949949
FDN28,OUT045,1621.3824961585078
FDE34,OUT045,2792.41913526223
FDR10,OUT045,2541.141087277139
FDC32,OUT017,1630.547818246313
DRG13,OUT046,2597.346967117494
FDP59,OUT049,1839.5548520738575
NCT53,OUT010,717.2407669462184
FDL57,OUT027,5545.666185678851
FDN32,OUT010,1071.9816778913441
FDK09,OUT018,3303.187192937713
FDA52,OUT010,904.8512499558101
FDC57,OUT049,3238.490889017925
FDI09,OUT035,4141.798851521437
NCB07,OUT046,3097.864259188394
FDP26,OUT035,1737.906060451442
FDP40,OUT027,3272.971652494325
FDL15,OUT013,2452.5798951609204
FDV07,OUT046,1822.0325775167917
FDS03,OUT017,1172.1103031256375
FDE50,OUT049,3129.602597269496
FDQ15,OUT017,1419.4327476681783
FDQ33,OUT010,457.11061858676385
FDT22,OUT013,968.7721880554677
DRO35,OUT035,2035.950233668193
FDJ41,OUT049,4208.696606224975
FDQ27,OUT035,1880.6650730736933
FDC26,OUT017,1921.8779340526585
NCF43,OUT027,3697.9428650817636
NCR50,OUT035,2560.3265131125463
FDE39,OUT018,1599.316726092503
FDN49,OUT027,2172.3445187002935
DRG11,OUT035,1869.471658509976
NCA18,OUT049,1940.0403191147866
FDM36,OUT018,2500.9966663243754
FDW32,OUT017,1560.8522673665734
NCQ18,OUT010,-392.7875715052228
FDX14,OUT027,2641.1423937419936
FDD46,OUT017,2503.957394547209
FDI34,OUT019,1791.3161537072715
NCJ17,OUT035,1497.2144326372209
FDB52,OUT035,4164.988583938456
FDV55,OUT018,2050.3821880379505
FDC57,OUT046,3116.988647986928
FDB29,OUT046,1869.2400859582458
NCO43,OUT035,1742.7611213035839
FDG44,OUT045,828.7939132272306
FDJ34,OUT045,1980.4229511062872
FDH40,OUT049,1446.9303522059358
NCD07,OUT027,3213.636537267017
FDB41,OUT017,885.8286605126573
FDH47,OUT018,1318.189786429029
DRK37,OUT035,3127.6626136718432
FDM25,OUT019,956.6350049164528
NCX06,OUT045,2801.2182865246746
NCS05,OUT017,2232.1583016038976
FDS39,OUT045,2212.364579819554
FDC47,OUT027,5010.491654693169
FDG20,OUT013,2921.784194398818
DRL23,OUT017,1829.2777286364226
FDY33,OUT013,2576.5128653036572
NCH18,OUT045,3750.841226746781
FDX47,OUT035,2676.571475327514
NCB06,OUT045,2453.0171795287697
FDP36,OUT049,969.6096795276092
FDW44,OUT018,2538.9878109162173
NCU41,OUT018,2761.72547791108
NCS17,OUT046,1543.5106369648784
FDD46,OUT035,2593.5018179788094
FDE45,OUT017,2960.9578865255835
FDI09,OUT017,4094.309453551391
NCJ54,OUT010,1745.377901471908
NCA29,OUT018,2429.9756026872496
NCN41,OUT027,3412.792821511208
FDY34,OUT035,2802.835624053041
NCG55,OUT035,1977.0735328054652
DRM49,OUT046,743.3024172516316
NCB42,OUT049,1956.164791645247
FDE58,OUT045,1798.5213069850338
DRJ25,OUT013,830.296877394504
FDS47,OUT010,-527.2447632055691
FDY21,OUT049,3202.6993139623437
NCI54,OUT013,1788.7634714408605
FDO24,OUT017,2597.317271634999
FDY43,OUT035,2853.449792669539
FDF35,OUT018,1444.1931082653637
NCP29,OUT019,-883.1375881944197
FDN28,OUT027,3114.3855929326965
FDJ50,OUT018,625.3252723899773
FDQ14,OUT027,3805.081635462454
FDC37,OUT035,1892.730153701184
FDN08,OUT046,1972.3321287623826
FDD04,OUT035,2360.5316904747547
FDW34,OUT018,3568.461140658167
FDP04,OUT017,1161.9451920930633
NCG07,OUT017,3049.2937333776827
NCN14,OUT018,2621.7007513181265
FDJ16,OUT045,852.3920549045422
NCM42,OUT045,1652.869011827017
NCF19,OUT046,798.6440067845867
FDY21,OUT018,2807.9738997535474
FDY19,OUT035,2045.5702663857655
FDV09,OUT045,2320.499501226208
FDA28,OUT013,2067.293476701441
FDC38,OUT018,1868.4848643149157
FDL28,OUT045,3588.9345605869266
NCH43,OUT049,3492.892165313787
NCN53,OUT045,516.9801797810394
NCW05,OUT017,1818.664821490313
NCO30,OUT018,2645.9536149454666
FDT04,OUT019,-1305.7215626971588
FDB27,OUT018,2790.3207600658106
NCK07,OUT013,2658.2451410093013
NCA53,OUT013,837.8639537514746
FDB33,OUT018,2315.3293817080644
FDU37,OUT017,1454.0710802313824
FDR13,OUT035,2070.4181729653874
FDE45,OUT049,2961.3358138858325
FDV37,OUT017,3275.598038717264
FDX44,OUT019,-405.0798696655778
NCL06,OUT017,4192.256317180396
FDJ28,OUT045,2935.0136541320535
FDX55,OUT049,3591.8689242537457
NCK17,OUT018,408.375846476471
FDH52,OUT035,1189.218548116568
FDN13,OUT027,3060.9158240549777
FDK44,OUT018,2470.311647491398
FDU16,OUT046,1353.7760474104075
FDZ07,OUT017,1159.5131248462576
NCN06,OUT027,4017.3479033535014
FDH02,OUT010,-366.968273300292
NCW18,OUT045,3620.3867792202673
FDH57,OUT013,2148.013114868738
FDV35,OUT045,2395.8387180649243
NCU29,OUT013,2344.0165429147946
NCP02,OUT046,938.3794266709986
FDN44,OUT013,2633.4105541374925
FDX03,OUT018,511.9994539984191
FDR11,OUT010,623.2483582939203
FDA36,OUT046,2943.0451956544803
FDP58,OUT027,4862.715171247113
FDH31,OUT045,1558.1897974059566
FDH34,OUT035,3111.822715195061
FDS13,OUT035,4315.903808162912
FDT01,OUT018,3163.5857494687734
FDY09,OUT049,2896.2327666816545
FDV33,OUT027,5556.455600001156
NCW29,OUT010,143.0369328957313
NCN17,OUT045,1548.8062805912487
FDX01,OUT046,1925.7765611642176
FDL03,OUT049,3255.7078154102564
DRL59,OUT049,1015.9012838615827
DRM11,OUT027,5584.715936659643
FDA43,OUT049,3249.270950207374
FDZ56,OUT010,823.6320202463844
FDI44,OUT018,1009.9042913256758
FDB50,OUT013,1325.5302003821948
FDU15,OUT019,-1249.4289812082534
NCJ19,OUT019,-966.0764319039507
FDD48,OUT013,1889.508316670799
NCW42,OUT035,3612.4323569224525
FDL24,OUT017,2917.4490682916103
NCB30,OUT013,3137.6837117051246
FDK25,OUT013,2744.575299028597
FDW28,OUT049,3167.1688288962205
FDD47,OUT017,2875.444084390843
FDK16,OUT019,-440.61156565628187
FDW37,OUT046,1508.7332114985243
FDA48,OUT035,3629.085572483953
FDA14,OUT017,2391.829646169636
FDV15,OUT013,1657.114187784338
FDN22,OUT049,4096.935904222297
NCD55,OUT045,604.2826217912805
FDY43,OUT013,2725.0070620516776
NCU05,OUT017,1398.804987061947
FDF10,OUT035,2513.2513435396313
